"job_name","job_salary","job_area","work_year","education","com_name","com_type","finance_stage","com_size","job_benefits"
"PHP","7k-9k","长春","1-3年","本科","金信德贝","计算机软件","未融资","20-99人"
"Python实习生","3k-4k","长春","1年以内","本科","天云数据","数据服务","未融资","20-99人"
"Python软件开发工程师","5k-8k","长春","1年以内","本科","裕昌恒科技","计算机软件","未融资","0-20人"
"诚聘Python网络爬虫工程师","5k-10k","吉林","经验不限","学历不限","点金网络","发布于12月03日","人事部主任","1000-9999人"
"Python","5k-9k","沈阳","1-3年","本科","筑梦园","互联网","未融资","500-999人"
"python","11k-12k","沈阳","3-5年","大专","纬创","计算机软件","已上市","10000人以上"
"Python工程师","4k-6k","沈阳","1年以内","学历不限","亿得科技","互联网","未融资","20-99人"
"Python全栈","6k-12k","沈阳","1-3年","本科","海外由我","生活服务","A轮","20-99人"
"Python工程师（爬虫）","10k-15k","沈阳","3-5年","本科","北京澳嘉伟业咨询","咨询","不需要融资","20-99人"
"Python开发工程师","6k-12k","沈阳","1年以内","本科","辽宁网药","医疗健康","未融资","100-499人"
"Python开发工程师","6k-10k","沈阳","1-3年","本科","采客","互联网","未融资","20-99人"
"Python","7k-10k","沈阳","1年以内","本科","啸谷科技","互联网","天使轮","0-20人"
"Python开发工程师","8k-15k","沈阳","3-5年","本科","吉塔思","计算机软件","不需要融资","20-99人"
"Python工程师","7k-12k","沈阳","3-5年","本科","金睛云华","信息安全","A轮","20-99人"
"IT培训讲师（Python）","8k-12k","沈阳","3-5年","本科","中公教育","在线教育","已上市","10000人以上"
"Python 数据工程师","6k-10k","沈阳","1-3年","本科","融投世界","互联网","天使轮","100-499人"
"Python工程师","4k-8k","沈阳","1-3年","学历不限","猛犸动画","广播/影视","未融资","100-499人"
"python程序员","4k-8k","沈阳","1-3年","大专","黑猫网络科技","游戏","不需要融资","20-99人"
"Python","10k-12k","沈阳","1-3年","大专","尚观","在线教育","不需要融资","100-499人"
"Python","6k-12k","沈阳","1-3年","本科","啸谷科技","互联网","天使轮","0-20人"
"Python开发工程师","6k-10k","沈阳","3-5年","大专","源讯(中国)","企业服务","已上市","500-999人"
"数据挖掘","8k-15k","沈阳","经验不限","硕士","华晨宝马","汽车生产","不需要融资","10000人以上"
"数据科学家","8k-15k","沈阳","1-3年","本科","德聚信息","运营商/增值服务","未融资","0-20人"
"Python工程师（安全方向）","8k-12k","沈阳","1-3年","本科","金睛云华","信息安全","A轮","20-99人"
"威胁情报后端开发工程师(python)","9k-13k","沈阳","3-5年","本科","金睛云华","信息安全","A轮","20-99人"
"Java","10k-20k","沈阳","3-5年","学历不限","光耀电力","计算机软件","未融资","100-499人"
"运维工程师","4k-7k","沈阳","1-3年","大专","汇通国力","计算机软件","未融资","20-99人"
"算法工程师","10k-15k","沈阳","1年以内","本科","北京岳能","数据服务","已上市","100-499人"
"Cloud Computing & Data Center","10k-15k","沈阳","5-10年","本科","华晨宝马","汽车生产","不需要融资","10000人以上"
"python","8k-12k","大连","3-5年","本科","纬创","计算机软件","已上市","10000人以上"
"python","8k-13k","大连","1-3年","大专","元拓科技","计算机软件","不需要融资","100-499人"
"python","6k-12k","大连","3-5年","大专","中控智慧","移动互联网","未融资","1000-9999人"
"python工程师","8k-13k","大连","3-5年","大专","北京宜通","通信/网络设备","不需要融资","500-999人"
"Python/java1.8","3k-4k","大连","1年以内","本科","大连创弘科技","计算机软件","未融资","20-99人"
"Python讲师","4k-8k","大连","经验不限","本科","酷叮猫科技","培训机构","未融资","20-99人"
"Python工程师","6k-12k","大连","1-3年","本科","思佰益","计算机软件","不需要融资","500-999人"
"Python开发","14k-16k","大连","3-5年","本科","纬创","计算机软件","已上市","10000人以上"
"Python","10k-13k","大连","1-3年","本科","大连东叶","发布于09月12日","总经理","0-20人"
"Python","8k-13k","大连","3-5年","学历不限","元拓科技","计算机软件","不需要融资","100-499人"
"Python工程师","8k-14k","大连","经验不限","本科","世轩科技","互联网金融","不需要融资","0-20人"
"python工程师","6k-12k","大连","1-3年","大专","中控智慧","移动互联网","未融资","1000-9999人"
"Python开发","10k-15k","大连","1-3年","本科","纬创","计算机软件","已上市","10000人以上"
"Python开发","9k-15k","大连","3-5年","本科","中软国际","计算机软件","已上市","10000人以上"
"python工程师","6k-12k","大连","3-5年","大专","中控智慧","移动互联网","未融资","1000-9999人"
"python开发","6k-8k","大连","3-5年","本科","纬创","计算机软件","已上市","10000人以上"
"Python","7k-10k","大连","1-3年","本科","大连宝蕴","发布于10月17日","经理","20-99人"
"Python开发工程师","10k-20k","大连","经验不限","本科","埃森哲","企业服务","已上市","10000人以上"
"python开发工程师","8k-12k","大连","3-5年","本科","北京宜通","通信/网络设备","不需要融资","500-999人"
"Python开发工程师","5k-9k","大连","1-3年","大专","微动量网络","发布于06月10日","人力资源总监","500-999人"
"Python开发","8k-12k","大连","3-5年","本科","纬创","计算机软件","已上市","10000人以上"
"Python工程师","9k-18k","大连","经验不限","本科","大连爱尚教育","发布于11月26日","招聘专员","0-20人"
"Python开发工程师","7k-11k","大连","1-3年","本科","健思软件","计算机软件","未融资","100-499人"
"Python 高级工程师","8k-15k","大连","3-5年","学历不限","多者金融","移动互联网","不需要融资","20-99人"
"Python研发工程师","10k-16k","大连","经验不限","本科","悦视光合","互联网","未融资","20-99人"
"Python 开发工程师","8k-15k","大连","5-10年","学历不限","思佰益","计算机软件","不需要融资","500-999人"
"Python开发工程师","10k-12k","大连","3-5年","本科","北京易博中天","计算机软件","未融资","20-99人"
"Python 开发工程师","8k-15k","大连","1-3年","本科","暗泉信息","信息安全","不需要融资","20-99人"
"Python","10k-15k","大连","1-3年","本科","纬创","计算机软件","已上市","10000人以上"
"Python web工程师","8k-10k","大连","1-3年","本科","莫比嗨客","互联网","A轮","20-99人"
"Python青少儿讲师","5k-10k","大连","经验不限","本科","傲梦网络科技","在线教育","B轮","500-999人"
"python研发工程师","8k-12k","大连","1年以内","学历不限","盛商在线","计算机软件","未融资","0-20人"
"python 爬虫实习生","2k-3k","大连","经验不限","学历不限","大连网龙科技","互联网","天使轮","20-99人"
"爬虫实习生（js 或 python）","2k-3k","大连","经验不限","本科","竹华科技","发布于10月07日","人事主管","100-499人"
"python研发工程师（高端网络技术）","8k-10k","大连","1-3年","本科","艾尔加","电子商务","未融资","20-99人"
"后端python程序员","5k-6k","大连","1-3年","本科","泛游创想","移动互联网","未融资","20-99人"
"Python 开发","10k-15k","大连","1-3年","本科","思佰益","计算机软件","不需要融资","500-999人"
"Python","6k-12k","大连","1年以内","学历不限","大连领网科技","移动互联网","不需要融资","20-99人"
"Python开发工程师","10k-16k","大连","经验不限","本科","大商天狗网","互联网","A轮","100-499人"
"Python","8k-16k","大连","经验不限","本科","迅驰中颐","移动互联网","A轮","100-499人"
"java+Python","8k-14k","大连","3-5年","本科","纬创","计算机软件","已上市","10000人以上"
"Python 开发工程师","10k-15k","大连","经验不限","学历不限","暗泉信息","信息安全","不需要融资","20-99人"
"大连Python开发工程师","8k-10k","大连","1-3年","本科","汇聚科技","发布于08月15日","招聘者","1000-9999人"
"对日Python/JAVA1.8开发（文思海辉）","6k-8k","大连","1-3年","大专","分众科技","企业服务","未融资","20-99人"
"Python 开发工程师	8K-15K/月","8k-13k","大连","经验不限","本科","暗泉信息","信息安全","不需要融资","20-99人"
"Python","9k-14k","大连","1-3年","本科","中软国际","计算机软件","已上市","10000人以上"
"Python开发工程师","6k-12k","大连","3-5年","大专","华融科技","计算机软件","未融资","20-99人"
"Python 开发","8k-12k","大连","3-5年","本科","纬创","计算机软件","已上市","10000人以上"
"python高级开发","10k-17k","大连","3-5年","本科","纬创","计算机软件","已上市","10000人以上"
"Python 开发工程师	8K-15K","8k-15k","大连","经验不限","大专","暗泉信息","信息安全","不需要融资","20-99人"
"欧美项目python工程师","6k-12k","大连","经验不限","学历不限","千汇达","计算机软件","未融资","20-99人"
"python开发工程师","6k-10k","大连","1-3年","本科","达硕信息技术","互联网","A轮","20-99人"
"兼职python开发","8k-14k","大连","1-3年","大专","领创科技","发布于06月21日","HR","0-20人"
"Python","5k-10k","大连","1-3年","本科","大熊科技","电子商务","未融资","0-20人"
"Python应用支持开发","6k-10k","大连","1-3年","本科","仁聚汇通","互联网","A轮","100-499人"
"Python开发工程师","7k-14k","大连","3-5年","学历不限","大连允执科技有限...","计算机软件","未融资","0-20人"
"Python 高级工程师","8k-15k","大连","经验不限","本科","多者科技","发布于10月22日","HR","0-20人"
"Python","8k-12k","大连","3-5年","本科","藏宝途","移动互联网","未融资","20-99人"
"高级python开发工程师","16k-30k","大连","5-10年","硕士","腾讯无线大连研发中心","移动互联网","未融资","100-499人"
"Python工程师","8k-15k","大连","经验不限","本科","东软教育集团","计算机服务","不需要融资","1000-9999人"
"Python","9k-15k","大连","1-3年","本科","大连深度矩阵科技","发布于07月05日","招聘者","500-999人"
"c语言、python讲师","4k-7k","大连","1年以内","本科","洛央软件","发布于07月03日","招聘者","500-999人"
"Python","10k-11k","大连","1年以内","本科","一日优选","医疗健康","未融资","20-99人"
"Python","4k-7k","大连","1-3年","大专","溪蔓国际","电子商务","未融资","20-99人"
"Python初级开发工程师","8k-13k","大连","1-3年","本科","博商","发布于12月06日","HR","0-20人"
"java","8k-15k","大连","3-5年","本科","北京宜通","通信/网络设备","不需要融资","500-999人"
"Ruby   开发","6k-10k","大连","1-3年","大专","华钦科技","计算机软件","不需要融资","1000-9999人"
"测试工程师","7k-10k","大连","1-3年","本科","同方鼎欣","计算机软件","已上市","1000-9999人"
"后端程序员","5k-7k","大连","1-3年","本科","泛游创想","移动互联网","未融资","20-99人"
"python开发工程师","6k-12k","大连","经验不限","学历不限","千汇达","计算机软件","未融资","20-99人"
"测试工程师（自动化）","8k-12k","大连","3-5年","本科","altenchina","计算机软件","已上市","10000人以上"
"DEV OPS ENGINEER 运维开发工程师","10k-20k","大连","3-5年","本科","欧普杰科技","计算机软件","不需要融资","100-499人"
"树莓派开发","5k-8k","大连","1年以内","大专","大连星乐","发布于10月17日","经理","1000-9999人"
"ETL工程师","6k-8k","大连","1-3年","本科","同方鼎欣","企业服务","不需要融资","500-999人"
"Java","25k-50k","大连","经验不限","本科","阿里奥斯科技","发布于12月13日","经理","500-999人"
"后端开发","5k-6k","大连","1-3年","大专","亿达信息","计算机软件","不需要融资","1000-9999人"
"软件工程师","8k-15k","大连","3-5年","本科","景云科技","电子商务","未融资","0-20人"
"自动化测试","8k-16k","大连","3-5年","本科","华钦科技","计算机软件","不需要融资","1000-9999人"
"运维开发工程师","15k-30k","大连","10年以上","大专","华钦软件CLPS","计算机软件","已上市","1000-9999人"
"高级运维工程师","8k-13k","大连","5-10年","大专","以为科技","互联网","A轮","100-499人"
"Python","6k-10k","大连","1-3年","本科","藏宝途","移动互联网","未融资","20-99人"
"韩语售前技术支持-java","15k-25k","大连","5-10年","本科","甲骨文","计算机软件","已上市","10000人以上"
"PHP开发工程师","5k-8k","大连","1年以内","大专","大连圣笛科技","移动互联网","A轮","20-99人"
"数据分析师","7k-12k","大连","1-3年","本科","文思海辉","计算机软件","已上市","10000人以上"
"数据管理专员","3k-4k","大连","应届生","学历不限","可之科技","数据服务","未融资","0-20人"
"数据挖掘","8k-12k","大连","3-5年","本科","实干者科技","企业服务","天使轮","20-99人"
"高级企业系统开发工程师","16k-30k","大连","5-10年","本科","腾讯无线大连研发中心","移动互联网","未融资","100-499人"
"Python实习生","2k-3k","大连","经验不限","大专","溪蔓国际","电子商务","未融资","20-99人"
"Python高级开发工程师／项目Leader","15k-25k","大连","3-5年","本科","博商","发布于12月06日","HR","1000-9999人"
"技术合伙人","15k-20k","大连","5-10年","本科","景云科技","电子商务","未融资","0-20人"
"软件技术合伙人","10k-15k","大连","5-10年","本科","景云科技","电子商务","未融资","0-20人"
"高级后台开发工程师","16k-30k","大连","5-10年","本科","腾讯无线大连研发中心","移动互联网","未融资","100-499人"
"python工程师","6k-12k","石家庄","1-3年","大专","趣行计算机技术","互联网","不需要融资","100-499人"
"Python开发工程师","6k-9k","石家庄","1-3年","大专","石家庄佳诚网络","计算机软件","未融资","100-499人"
"中高级Python开发工程师","12k-16k","石家庄","5-10年","本科","恒隆兴","计算机软件","不需要融资","500-999人"
"python开发工程师","10k-18k","石家庄","3-5年","大专","至恒融兴","发布于10月25日","HR","0-20人"
"Python","3k-6k","石家庄","1年以内","大专","欧德慧通","发布于03月19日","开发部经理","0-20人"
"Python","3k-6k","石家庄","1年以内","学历不限","悦新科技","发布于12月14日","项目经理","100-499人"
"Python开发工程师","4k-8k","石家庄","3-5年","本科","杰勤","发布于12月06日","技术总监","1000-9999人"
"Python开发工程师","10k-15k","石家庄","5-10年","大专","慧铭软件","计算机软件","不需要融资","20-99人"
"Python工程师","4k-8k","石家庄","1-3年","本科","Feijiu网","互联网","D轮及以上","100-499人"
"python开发工程师","10k-20k","石家庄","1-3年","本科","泛测环境","数据服务","B轮","20-99人"
"Python数据处理工程师","4k-7k","石家庄","1-3年","大专","石家庄佳诚网络","计算机软件","未融资","100-499人"
"Python工程师","12k-16k","石家庄","5-10年","大专","恒隆兴","计算机软件","不需要融资","500-999人"
"IT讲师（Python）","5k-10k","石家庄","1-3年","本科","索维智能","计算机软件","不需要融资","100-499人"
"Python高级开发工程师","8k-15k","石家庄","3-5年","学历不限","河北习知","移动互联网","天使轮","20-99人"
"Python开发工程师","4k-8k","石家庄","1年以内","本科","天津瓶平安电子商务","发布于09月04日","总经理助理","1000-9999人"
"软件工程师","6k-7k","石家庄","1-3年","本科","河北泽润","发布于07月17日","经理","20-99人"
"支付产品测试","3k-6k","石家庄","经验不限","学历不限","河北鸿搜","互联网","A轮","20-99人"
"PHP工程师","5k-8k","石家庄","1-3年","大专","河北诺融","电子商务","未融资","0-20人"
"Python高级开发工程师（大数据方向）","15k-30k","石家庄","3-5年","本科","泛测环境","数据服务","B轮","20-99人"
"Python","5k-9k","保定","3-5年","本科","麦纸网","互联网","未融资","100-499人"
"Python开发工程师","3k-4k","保定","经验不限","学历不限","六面体","电子商务","未融资","20-99人"
"python","5k-6k","张家口","1-3年","大专","棋鑫智能","发布于10月11日","行政人事","20-99人"
"Python开发","6k-8k","张家口","1-3年","大专","中电协通","互联网","天使轮","20-99人"
"Python","4k-6k","唐山","1年以内","本科","灵动机器人活动中心","发布于04月25日","招聘者","0-20人"
"运维工程师","6k-11k","唐山","1年以内","大专","千家地产","工程施工","不需要融资","1000-9999人"
"电子工程师","5k-6k","唐山","1年以内","本科","灵动机器人活动中心","发布于04月25日","招聘者","20-99人"
"Python","6k-8k","廊坊","1年以内","本科","廊坊云数据创业咖...","发布于07月19日","招聘者","0-20人"
"python开发","8k-13k","廊坊","经验不限","大专","文思海辉","计算机软件","已上市","10000人以上"
"中级PHP/Java/python工程师","10k-20k","廊坊","1-3年","本科","智线云","移动互联网","A轮","100-499人"
"Python工程师","10k-20k","廊坊","1-3年","学历不限","趣味谷","发布于12月06日","经理","500-999人"
"php工程师（小程序开发）","5k-8k","衡水","1-3年","大专","鸿巨网络","发布于12月19日","总经理","1000-9999人"
"PHP","4k-7k","衡水","1-3年","高中","衡水云翼信息技术...","计算机软件","未融资","0-20人"
"程序员","5k-10k","衡水","1-3年","大专","鸿巨网络","发布于12月19日","总经理","500-999人"
"python开发工程师","4k-6k","邯郸","1-3年","大专","民腾计算机技术","移动互联网","未融资","100-499人"
"Python 采集专员","3k-4k","邯郸","经验不限","学历不限","思必达","互联网","不需要融资","0-20人"
"后端工程师","3k-6k","邯郸","应届生","大专","空岛科技","游戏","天使轮","0-20人"
"Python","6k-10k","秦皇岛","经验不限","本科","晟融数据","计算机软件","已上市","100-499人"
"Python","2k-3k","秦皇岛","经验不限","本科","一觉文化","发布于08月19日","招聘者","0-20人"
"Python","4k-6k","太原","1-3年","本科","晟盾","互联网金融","未融资","100-499人"
"Python","5k-8k","太原","3-5年","学历不限","山西基伍通信有限公司","发布于10月26日","招聘者","20-99人"
"python爬虫工程师","4k-6k","太原","1-3年","本科","晟盾金融","数据服务","不需要融资","100-499人"
"python研发工程师","4k-8k","太原","1-3年","本科","精英科技","计算机软件","B轮","100-499人"
"Python工程师","6k-8k","太原","经验不限","大专","菩灵文化","发布于08月27日","招聘者","0-20人"
"Python","8k-10k","太原","1-3年","本科","山西省大数据研究院","学术/科研","不需要融资","100-499人"
"Python线上老师","4k-8k","太原","经验不限","本科","傲梦网络科技","在线教育","B轮","500-999人"
"Python开发工程师","6k-12k","太原","1-3年","大专","玖层科技","发布于12月11日","HR","1000-9999人"
"Python","4k-7k","太原","经验不限","大专","非幕科技","广播/影视","未融资","20-99人"
"python爬虫工程师","4k-6k","太原","经验不限","本科","晟盾","互联网金融","未融资","100-499人"
"Python高级讲师","8k-10k","太原","3-5年","本科","英才汇硕","在线教育","不需要融资","0-20人"
"单片机/Scratch编程/Python编程/机器人教师","4k-8k","太原","1-3年","本科","瓦力工厂机器人","智能硬件","A轮","100-499人"
"单片机／Scratch编程/Python编程/机器人教师","4k-8k","太原","1-3年","本科","优游宝贝教育","智能硬件","B轮","500-999人"
"python开发工程师","4k-6k","太原","1-3年","大专","三友软件","计算机软件","未融资","100-499人"
"python开发工程师","5k-10k","太原","1-3年","本科","山西六和三","计算机软件","不需要融资","20-99人"
"Python工程师","6k-8k","太原","经验不限","大专","观一教育","发布于08月28日","人事","0-20人"
"Python工程师","6k-8k","太原","经验不限","大专","宇创网络","发布于08月28日","招聘者","20-99人"
"Python","8k-12k","太原","3-5年","本科","山西海逊贸易","电子商务","未融资","0-20人"
"Python","8k-12k","太原","经验不限","学历不限","伽和道教育","学前教育","未融资","0-20人"
"python程序员","4k-6k","太原","经验不限","大专","华软教育","互联网","未融资","20-99人"
"python爬虫工程师","4k-6k","太原","1-3年","本科","晟盾","互联网金融","未融资","100-499人"
"全栈工程师","8k-10k","太原","3-5年","学历不限","山西基伍通信有限公司","发布于11月09日","招聘者","500-999人"
"爬虫工程师","4k-5k","太原","经验不限","学历不限","方是哲如","企业服务","不需要融资","100-499人"
"python实习生","2k-4k","太原","经验不限","大专","华软教育","互联网","未融资","20-99人"
"Java","5k-6k","太原","3-5年","学历不限","山西基伍通信有限公司","发布于昨天","招聘者","100-499人"
"Python开发工程师","5k-6k","大同","1-3年","本科","山西中科智云","计算机软件","不需要融资","20-99人"
"Python开发工程师","7k-10k","晋中","1年以内","大专","清水欧度","计算机软件","未融资","0-20人"
"Python","4k-8k","晋城","1年以内","本科","晟邦恒业","计算机软件","A轮","0-20人"
"阿里云运维工程师","10k-18k","晋城","3-5年","大专","软通动力","计算机软件","已上市","10000人以上"
"Python开发工程师","5k-7k","运城","1-3年","本科","山西中兴网信","计算机软件","未融资","20-99人"
"Python","8k-14k","西安 雁塔区","1-3年","本科","中软国际","计算机软件","已上市","10000人以上"
"Python","7k-14k","西安 雁塔区","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"Python","8k-12k","西安 雁塔区","1-3年","本科","佰钧成","计算机软件","不需要融资","1000-9999人"
"Python","10k-20k","西安","经验不限","本科","上海易宝软件有限公司深圳分公司","计算机软件","已上市","1000-9999人"
"Python","10k-15k","西安 雁塔区 高科花园","3-5年","本科","陕西交通电子","通信/网络设备","不需要融资","500-999人"
"python","5k-10k","西安 雁塔区 昆明路","经验不限","本科","傲梦网络科技","在线教育","B轮","500-999人"
"Python","8k-15k","西安 雁塔区","1-3年","本科","艾润物联","计算机软件","不需要融资","100-499人"
"Python","6k-11k","西安 雁塔区","3-5年","本科","微感","互联网","不需要融资","20-99人"
"Python","10k-20k","西安 雁塔区 高新路","5-10年","本科","上海云首科技","计算机软件","天使轮","20-99人"
"Python","8k-13k","西安 雁塔区","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"Python","9k-10k","西安 雁塔区","1年以内","本科","软通动力","计算机软件","已上市","10000人以上"
"Python","6k-12k","西安 雁塔区","3-5年","本科","远江盛邦","计算机软件","不需要融资","100-499人"
"Python","8k-16k","西安 雁塔区","经验不限","本科","软通动力","计算机软件","已上市","10000人以上"
"python开发","10k-20k","西安 雁塔区","5-10年","本科","中软国际","计算机软件","已上市","10000人以上"
"python开发","9k-17k","西安 长安区 王寺","3-5年","本科","软通动力","计算机软件","已上市","10000人以上"
"java  /   Python","9k-18k","西安 雁塔区","经验不限","本科","中软国际","计算机软件","已上市","10000人以上"
"Python开发","8k-16k","西安 雁塔区","1-3年","本科","中软国际科技服务","计算机软件","未融资","10000人以上"
"Python","6k-12k","西安","3-5年","本科","西安创成软件信息技术","计算机软件","不需要融资","0-20人"
"Python讲师","6k-7k","西安 碑林区 朱雀大街","经验不限","本科","傲梦网络科技","在线教育","B轮","500-999人"
"Python开发","10k-20k","西安 雁塔区","3-5年","本科","易宝","计算机软件","已上市","1000-9999人"
"Python开发","8k-12k","西安 雁塔区","1-3年","本科","武汉佰钧成","计算机软件","不需要融资","1000-9999人"
"Python老师","7k-12k","西安 雁塔区 科技一路","经验不限","本科","傲梦网络科技","在线教育","B轮","500-999人"
"python讲师","7k-13k","西安 雁塔区 电子城","1-3年","本科","西部开源技术中心","计算机软件","未融资","20-99人"
"Python工程师","8k-16k","西安 雁塔区 科技二路","3-5年","大专","StarStore","互联网","不需要融资","20-99人"
"软件工程师python","9k-15k","西安","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"Python开发","8k-15k","西安 雁塔区 永松路","1-3年","本科","西安利百家商贸","互联网","不需要融资","500-999人"
"python（通信 微服务相关）","7k-12k","西安 雁塔区","1-3年","本科","中软国际","计算机软件","已上市","10000人以上"
"python开发工程师","9k-14k","西安 雁塔区","3-5年","本科","中软国际","计算机软件","已上市","10000人以上"
"Python","8k-15k","西安 灞桥区","3-5年","本科","Elight","批发/零售","不需要融资","100-499人"
"Python","24k-36k","西安 雁塔区","3-5年","本科","华为","计算机软件","不需要融资","10000人以上"
"python开发","9k-14k","西安 雁塔区","3-5年","本科","中软国际","计算机软件","已上市","10000人以上"
"Python开发","7k-14k","西安 长安区 王寺","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"在线python讲师","4k-6k","西安 雁塔区 昆明路","经验不限","本科","傲梦网络科技","在线教育","B轮","500-999人"
"python开发工程师","8k-12k","西安 雁塔区","1-3年","学历不限","中软国际","计算机软件","已上市","10000人以上"
"python开发工程师","6k-11k","西安 雁塔区 高新路","1-3年","本科","企易共创","计算机软件","未融资","20-99人"
"python开发工程师","8k-13k","西安 雁塔区","1-3年","本科","舆情宝","发布于11月23日","人事","500-999人"
"Python开发工程师","10k-15k","西安 未央区","3-5年","本科","安森智能","发布于12月11日","招聘者","100-499人"
"Python+QT 高级开发","15k-30k","西安 雁塔区 科技二路","3-5年","本科","小马","企业服务","不需要融资","100-499人"
"python自动化","6k-11k","西安 长安区","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"Python开发工程师","2k-4k","西安 雁塔区","应届生","本科","世豪汇科","计算机软件","不需要融资","0-20人"
"Python开发","8k-15k","西安 雁塔区","1-3年","本科","易宝","计算机软件","已上市","1000-9999人"
"Python开发工程师","11k-15k","西安 长安区","1年以内","本科","软通动力","计算机软件","已上市","10000人以上"
"Python开发岗","10k-16k","西安 雁塔区","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"Python开发工程师","8k-16k","西安 长安区","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"Python，openstack，django","5k-10k","西安 雁塔区","经验不限","学历不限","四叶草安全","信息安全","A轮","20-99人"
"Python","7k-14k","西安 雁塔区","1年以内","本科","中软国际","计算机软件","已上市","10000人以上"
"python开发工程师","7k-10k","西安 碑林区 朱雀大街","1-3年","本科","泥巴创客空间","智能硬件","未融资","20-99人"
"Python开发工程师","8k-16k","西安 雁塔区","经验不限","本科","中软国际","计算机软件","已上市","10000人以上"
"python自动化测试","5k-9k","西安 雁塔区","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"Python","10k-20k","西安 雁塔区","5-10年","本科","软通动力","计算机软件","已上市","10000人以上"
"讲师（Java、C++、Python）","8k-12k","西安 雁塔区 翠华路","1-3年","本科","小码教育","在线教育","B轮","500-999人"
"python开发工程师","11k-22k","西安 雁塔区","3-5年","本科","北京椒兰科技有限...","发布于昨天","招聘者","100-499人"
"后端开发工程师——python","8k-15k","西安 雁塔区 鱼化寨","3-5年","本科","云景智维","数据服务","天使轮","0-20人"
"Python老师","5k-10k","西安 雁塔区 沣惠南路","经验不限","本科","傲梦网络科技","在线教育","B轮","500-999人"
"python自动化测试","10k-15k","西安 长安区 王寺","1-3年","本科","软通动力信息技术集团","计算机软件","不需要融资","10000人以上"
"高级Python开发工程师","10k-20k","西安 雁塔区","3-5年","本科","软通动力","计算机软件","已上市","10000人以上"
"Python高级开发工程师","20k-40k","西安 雁塔区","3-5年","本科","华为","计算机软件","不需要融资","10000人以上"
"Python工程师","6k-11k","西安 雁塔区 电子城","1-3年","大专","晟运通科技","互联网","未融资","100-499人"
"Java，web，Python，测试，C++，运维，go","8k-16k","西安 长安区","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"Java/python自动化测试","8k-15k","西安 雁塔区","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"Java  web  js   c++  python","8k-12k","西安 雁塔区","1-3年","本科","中软国际","计算机软件","已上市","10000人以上"
"python双元导师","10k-15k","西安 未央区","3-5年","大专","传智播客","在线教育","已上市","1000-9999人"
"python开发（AI人工智能）","10k-15k","西安 雁塔区","经验不限","本科","中软国际","计算机软件","已上市","10000人以上"
"Python少儿编程讲师","5k-10k","西安 雁塔区 电子城","经验不限","本科","学天教育上海分校","在线教育","天使轮","100-499人"
"Devops开发工程师（Linux/Python/Docker）","10k-20k","西安 雁塔区 旺座现代城","3-5年","本科","上海安畅网络","互联网","C轮","100-499人"
"Python R数据工程师","19k-38k","西安 雁塔区 沣惠南路","10年以上","硕士","瑞莱特云科技","计算机软件","不需要融资","100-499人"
"全国在线Python少儿老师","5k-8k","西安 雁塔区 昆明路","经验不限","本科","傲梦网络科技","在线教育","B轮","500-999人"
"Python+QT高级开发","15k-30k","西安 雁塔区 科技二路","5-10年","大专","小马","企业服务","不需要融资","100-499人"
"高级 Python 后台开发工程师","20k-30k","西安 雁塔区","3-5年","本科","星垂智能","计算机软件","不需要融资","20-99人"
"Python双元导师","10k-15k","西安 未央区","3-5年","大专","传智播客","在线教育","已上市","1000-9999人"
"高级python开发工程师","12k-18k","西安 雁塔区","5-10年","本科","维视科技","数据服务","A轮","20-99人"
"Python页游后端开发工程师","10k-15k","西安 雁塔区","3-5年","本科","云航智天","计算机软件","不需要融资","0-20人"
"python开发/自动化测试","6k-11k","西安 雁塔区","经验不限","本科","软通动力","计算机软件","已上市","10000人以上"
"python自动化测试/开发","7k-14k","西安","1-3年","本科","软通动力","计算机软件","已上市","10000人以上"
"c++、Python、Java、软件测试、自动化测试、web","9k-14k","西安 雁塔区","3-5年","本科","西安中软国际","计算机软件","已上市","10000人以上"
"Python","7k-12k","西安 雁塔区","1年以内","本科","微感","互联网","不需要融资","20-99人"
"Python讲师","7k-11k","西安 雁塔区 高新路","1年以内","大专","西安飞凡软件教育","在线教育","未融资","20-99人"
"Python开发经理/副经理","18k-25k","西安","5-10年","本科","埃森哲","企业服务","已上市","10000人以上"
"Python在线编程教师","5k-10k","西安 雁塔区 沣惠南路","经验不限","本科","傲梦网络科技","在线教育","B轮","500-999人"
"Python开发工程师","8k-16k","西安 雁塔区","经验不限","本科","数拓科技","计算机软件","B轮","20-99人"
"高级自动化测试（精通python）","18k-25k","西安 雁塔区","5-10年","本科","甄一创展","计算机软件","不需要融资","100-499人"
"python","9k-18k","西安","3-5年","大专","艾润物联网","移动互联网","天使轮","100-499人"
